dim0,dim1,tissue
-41.949955,66.149796,Esophagus
-65.98855,5.536994,Bone
-23.53722,-0.2018773,Lung
7.4510603,1.4276103,Soft Tissue
-22.407906,-103.81661,Haematopoietic and Lymphoid
-33.440346,-79.74693,Haematopoietic and Lymphoid
10.566267,-1.2490687,Bone
22.60843,-16.438404,Other tissue
20.178377,-100.05735,Haematopoietic and Lymphoid
-7.522689,-117.303925,Haematopoietic and Lymphoid
20.728374,56.180836,Lung
-36.272377,-85.17594,Haematopoietic and Lymphoid
2.253256,-0.18817972,Kidney
-6.281539,7.292889,Kidney
12.563921,5.0552926,Kidney
54.067097,-78.79717,Control_HEK293T
140.6335,28.956947,Control_HEK293T
147.22432,32.5987,Control_HEK293T
63.330807,131.13965,Control_HEK293T
69.34106,144.63051,Control_HEK293T
37.64345,-72.774414,Control_HEK293T
21.128384,-27.349876,Skin
6.3678718,-2.4167337,Kidney
-52.943092,68.545616,Head and Neck
87.02135,-25.818298,Lung
-34.40374,-72.921555,Haematopoietic and Lymphoid
-27.31151,-102.3851,Haematopoietic and Lymphoid
-10.371651,-115.236305,Haematopoietic and Lymphoid
7.3822865,-5.1945066,Central Nervous System
-7.8633275,49.66934,Breast
35.19111,-64.845505,Control_HEK293T
27.815098,72.37296,Large Intestine
24.593533,70.1551,Large Intestine
15.9914465,-25.462563,Skin
97.85181,-39.555515,Lung
-23.456408,68.28735,Breast
-87.868286,75.101685,Ovary
157.82301,35.489323,Control_HEK293T
135.44455,44.614174,Control_HEK293T
143.52486,33.394756,Control_HEK293T
54.666317,146.68892,Control_HEK293T
66.18806,146.64476,Control_HEK293T
67.62134,137.82913,Control_HEK293T
-57.211746,95.926765,Esophagus
64.48216,-71.10919,Control_HEK293T
24.53255,74.988106,Large Intestine
6.785957,57.458454,Breast
10.277006,-33.608624,Skin
-9.745038,6.176166,Kidney
10.608634,-25.625935,Skin
-42.819153,70.329956,Esophagus
87.686104,-29.17226,Lung
-7.169051,-113.45817,Haematopoietic and Lymphoid
152.04076,45.301384,Control_HEK293T
65.03325,135.73244,Control_HEK293T
26.577274,52.86273,Prostate
67.17716,-65.69242,Lung
-76.97235,-6.464338,Cervix
-9.547599,-94.43127,Haematopoietic and Lymphoid
3.7938037,37.268677,Lung
57.054363,-83.34531,Control_HEK293T
-83.763626,52.28626,Lung
61.86321,-38.084324,Peripheral Nervous System
25.538273,33.903484,Large Intestine
-79.863235,-12.011818,Lung
-24.97599,-91.978905,Haematopoietic and Lymphoid
-15.783044,48.187088,Bladder
-17.757158,-5.1586757,Central Nervous System
-50.698715,48.77984,Lung
47.845154,-37.170753,Bone
-30.62179,52.172794,Lung
-55.647526,0.6726619,Central Nervous System
-41.316372,1.651562,Skin
15.6667595,53.509632,Lung
-85.92815,55.678814,Stomach
14.065572,-31.234022,Skin
-11.758644,-117.76778,Haematopoietic and Lymphoid
-52.735023,-2.3049276,Central Nervous System
-21.923046,-118.44935,Haematopoietic and Lymphoid
-26.309347,-85.87168,Haematopoietic and Lymphoid
-75.41118,-10.47496,Ovary
-78.4005,48.39446,Skin
-49.080433,-1.598492,Central Nervous System
-54.70669,-4.963158,Central Nervous System
-63.07737,59.883877,Esophagus
54.1255,-78.71993,Control_HEK293T
20.688784,-32.033546,Skin
-36.630703,-4.826495,Bone
-27.819672,80.58889,Esophagus
-34.567192,-22.401327,Skin
36.37166,-24.38619,Ovary
-29.283426,-7.9310694,Kidney
-18.68118,74.73247,Lung
150.9367,22.97547,Control_HEK293T
127.67928,33.373455,Control_HEK293T
130.58806,36.548565,Control_HEK293T
68.70025,144.97205,Control_HEK293T
61.51547,137.34657,Control_HEK293T
58.63022,141.49376,Control_HEK293T
-25.50852,-108.21172,Haematopoietic and Lymphoid
-16.235432,-8.993149,Stomach
65.0074,-38.782734,Peripheral Nervous System
-30.456148,41.167355,Lung
-14.131265,-115.26084,Haematopoietic and Lymphoid
-31.502846,65.85764,Ovary
-32.860165,69.86256,Lung
-18.993938,-0.76890963,Kidney
-26.14814,-13.777539,Central Nervous System
130.19363,28.13061,Control_HEK293T
61.268097,146.44139,Control_HEK293T
-22.792564,-12.81826,Lung
-15.731034,35.823433,Large Intestine
-67.79128,61.827614,Head and Neck
-31.78531,-14.258082,Head and Neck
-78.89045,28.755198,Stomach
1.4431605,44.438335,Endometrium
-1.2431179,-6.7592196,Soft Tissue
8.1094885,23.4857,Prostate
5.1256623,20.779144,Lung
21.684235,2.562278,Soft Tissue
-14.55052,-2.3382845,Soft Tissue
-70.245224,83.99867,Bladder
-3.506671,-12.392085,Skin
57.92308,-73.81099,Control_HEK293T
27.94284,72.25867,Large Intestine
9.680824,35.77702,Lung
95.26613,-31.078627,Lung
16.414125,-25.45473,Skin
97.92231,-39.437057,Lung
-23.199331,68.126656,Breast
-88.106094,75.56484,Ovary
147.24606,43.32113,Control_HEK293T
158.13252,32.18326,Control_HEK293T
61.29227,149.49777,Control_HEK293T
63.931778,138.4718,Control_HEK293T
-43.092678,53.918385,Esophagus
-64.72435,1.1390059,Bone
-12.867646,53.299934,Lung
-26.61952,-96.95335,Haematopoietic and Lymphoid
-20.123602,-114.1992,Haematopoietic and Lymphoid
29.06511,-70.726814,Control_HEK293T
-84.603264,45.156345,Bladder
-38.165005,70.79155,Large Intestine
-39.669983,32.793354,Ovary
58.548782,-35.542645,Peripheral Nervous System
2.3017259,-113.18998,Haematopoietic and Lymphoid
-78.544395,42.569313,Head and Neck
-11.372415,-8.794237,Thyroid
-40.41532,37.70586,Breast
-17.674347,-95.5211,Haematopoietic and Lymphoid
27.821224,-74.68211,Control_HEK293T
27.801115,72.375015,Large Intestine
8.857455,35.772575,Lung
94.92418,-30.836996,Lung
15.984111,-25.474752,Skin
97.84227,-39.560265,Lung
-23.458271,68.27381,Breast
-88.0059,75.17561,Ovary
13.886189,-30.879597,Skin
57.56664,-67.007484,Control_HEK293T
25.04689,74.88111,Large Intestine
7.309442,57.49171,Breast
10.679797,-33.56027,Skin
-9.841105,6.273717,Kidney
10.922268,-25.881039,Skin
87.63841,-28.81697,Lung
-6.867441,-113.40715,Haematopoietic and Lymphoid
132.7391,20.823116,Control_HEK293T
145.36826,22.661491,Control_HEK293T
141.9642,36.49825,Control_HEK293T
63.389008,141.50343,Control_HEK293T
55.990314,143.07289,Control_HEK293T
55.531235,143.15631,Control_HEK293T
16.269526,53.45548,Lung
62.04652,-82.73079,Control_HEK293T
28.144882,72.72548,Large Intestine
25.174597,70.1091,Large Intestine
8.9309845,35.788734,Lung
95.18868,-30.482836,Lung
15.916683,-25.03804,Skin
98.25235,-39.921562,Lung
-23.379772,68.72273,Breast
-88.0874,75.154015,Ovary
146.14111,26.725065,Control_HEK293T
63.87384,147.92694,Control_HEK293T
22.21943,3.0028892,Soft Tissue
29.494219,-70.327324,Control_HEK293T
-60.347237,75.04574,Vulva
20.613733,73.49327,Large Intestine
12.743079,-125.1251,Haematopoietic and Lymphoid
-61.122894,79.92291,Head and Neck
13.807101,46.160976,Stomach
-62.575935,59.124035,Esophagus
40.494686,-67.31957,Control_HEK293T
20.538105,-31.739292,Skin
-36.510845,-5.173945,Bone
-27.261457,80.79552,Esophagus
-34.668243,-22.12573,Skin
36.313354,-24.382462,Ovary
-29.665016,-8.197223,Kidney
-19.439072,74.73426,Lung
34.55478,-57.77446,Testis
7.1703973,53.46337,Breast
2.6084876,63.73157,Stomach
-8.623521,-120.157,Haematopoietic and Lymphoid
94.33046,-23.11335,Lung
52.675762,-76.2231,Control_HEK293T
5.4757776,-120.55204,Haematopoietic and Lymphoid
-28.365774,90.10538,Large Intestine
-2.5202334,-121.32458,Haematopoietic and Lymphoid
-0.13519704,3.7263029,Kidney
45.15559,-39.971912,Bone
-21.222782,-90.79787,Haematopoietic and Lymphoid
-25.544626,-7.817317,Central Nervous System
-82.891106,56.46235,Large Intestine
47.900173,-42.095684,Bone
-4.8812017,3.9735231,Kidney
14.074776,-31.199432,Skin
35.621006,-78.01442,Control_HEK293T
24.16072,75.07235,Large Intestine
6.5407352,57.25114,Breast
10.259108,-33.579056,Skin
-9.759114,6.155921,Kidney
10.558297,-25.658583,Skin
87.647865,-29.191618,Lung
-7.175201,-113.43833,Haematopoietic and Lymphoid
148.08727,24.60105,Control_HEK293T
152.28146,26.114855,Control_HEK293T
137.2915,19.028622,Control_HEK293T
151.18875,41.003773,Control_HEK293T
57.971436,147.77083,Control_HEK293T
65.34314,136.0295,Control_HEK293T
55.805656,136.73578,Control_HEK293T
58.169426,141.80054,Control_HEK293T
67.826996,132.56458,Control_HEK293T
-26.259987,-107.65745,Haematopoietic and Lymphoid
40.917404,-71.73214,Control_HEK293T
-16.071203,-8.939913,Stomach
65.30957,-38.65836,Peripheral Nervous System
-30.22673,41.21338,Lung
-14.583469,-114.85801,Haematopoietic and Lymphoid
-30.841457,65.79997,Ovary
-32.77447,70.05818,Lung
-26.505733,-13.863362,Central Nervous System
8.465813,45.925667,Lung
54.650654,-74.22152,Control_HEK293T
24.695713,75.60492,Large Intestine
6.951042,56.98497,Breast
10.289084,-34.119583,Skin
-9.069179,5.9469314,Kidney
10.88316,-25.12845,Skin
-43.29477,70.166595,Esophagus
88.18378,-29.106258,Lung
-7.2104363,-114.06084,Haematopoietic and Lymphoid
66.86159,-66.196075,Lung
52.984352,-65.036835,Control_HEK293T
145.3623,18.883978,Control_HEK293T
147.92488,39.117516,Control_HEK293T
131.31757,43.82328,Control_HEK293T
69.2363,141.49413,Control_HEK293T
60.881073,149.57603,Control_HEK293T
59.04094,135.82144,Control_HEK293T
-43.0918,53.917885,Esophagus
-64.72329,1.139804,Bone
-12.870757,53.29798,Lung
-26.619036,-96.95225,Haematopoietic and Lymphoid
-20.125172,-114.1979,Haematopoietic and Lymphoid
54.74179,-74.20865,Control_HEK293T
-84.62702,45.186325,Bladder
-38.16786,70.78724,Large Intestine
-39.671055,32.7992,Ovary
58.55028,-35.539066,Peripheral Nervous System
2.311272,-113.19122,Haematopoietic and Lymphoid
-78.54605,42.56439,Head and Neck
-11.372887,-8.789312,Thyroid
-40.416164,37.703625,Breast
-17.669823,-95.520805,Haematopoietic and Lymphoid
8.343833,46.4765,Lung
45.604393,-75.743004,Control_HEK293T
24.437399,74.6336,Large Intestine
6.732222,57.443565,Breast
10.260467,-33.601517,Skin
-9.810356,6.137808,Kidney
10.515025,-25.610601,Skin
-42.816788,70.327866,Esophagus
87.68806,-29.182802,Lung
-7.229812,-113.422485,Haematopoietic and Lymphoid
31.019997,3.4029675,Bladder
57.449295,-66.74942,Control_HEK293T
30.511002,3.260446,Bladder
37.479168,-66.59063,Control_HEK293T
67.68808,-66.16522,Lung
64.0149,-75.29399,Control_HEK293T
145.57486,35.812115,Control_HEK293T
150.06818,30.359085,Control_HEK293T
143.29877,15.301385,Control_HEK293T
149.90979,33.82872,Control_HEK293T
121.53832,26.53822,Control_HEK293T
63.366867,144.4646,Control_HEK293T
63.908417,147.97229,Control_HEK293T
58.67032,141.49559,Control_HEK293T
59.0582,135.84538,Control_HEK293T
63.299816,144.45804,Control_HEK293T
-87.93113,52.3808,Large Intestine
39.006767,-63.70772,Control_HEK293T
20.485508,-31.677048,Skin
-36.51028,-5.2532735,Bone
-27.183294,80.373566,Esophagus
-34.663097,-22.13205,Skin
36.315147,-24.385122,Ovary
-29.676144,-8.276143,Kidney
-19.343481,74.64234,Lung
34.555374,-57.772568,Testis
7.1706467,53.466682,Breast
2.6708567,63.67033,Stomach
-8.455412,-120.283745,Haematopoietic and Lymphoid
94.3308,-23.112707,Lung
56.358368,-77.34376,Control_HEK293T
5.46545,-120.57717,Haematopoietic and Lymphoid
-28.363651,90.10378,Large Intestine
-2.521512,-121.32366,Haematopoietic and Lymphoid
-0.5042401,3.937878,Kidney
45.15837,-39.967674,Bone
-21.244345,-90.819275,Haematopoietic and Lymphoid
-25.540682,-7.8191347,Central Nervous System
-82.8934,56.459152,Large Intestine
47.900616,-42.093533,Bone
-4.884489,3.975585,Kidney
139.94217,32.14007,Control_HEK293T
152.31934,26.124197,Control_HEK293T
61.19441,137.72543,Control_HEK293T
55.462067,140.0506,Control_HEK293T
-30.292933,17.690306,Lung
-77.81636,39.638332,Large Intestine
-71.658775,41.84262,Breast
-38.213844,70.819084,Large Intestine
-78.754364,42.651806,Head and Neck
-4.8693066,3.9612808,Kidney
-4.5629687,25.97924,Liver
-31.791075,-14.259159,Head and Neck
-78.92898,28.877773,Stomach
-36.580723,56.558075,Esophagus
-1.2773286,-6.743211,Soft Tissue
-51.676132,0.92238647,Central Nervous System
8.086454,23.477804,Prostate
5.128968,20.799936,Lung
21.680384,2.5833533,Soft Tissue
-14.554146,-2.3447025,Soft Tissue
-46.615562,60.763386,Esophagus
28.76564,66.41942,Large Intestine
39.482056,-85.051865,Control_HEK293T
-0.85376954,57.69958,Breast
98.55598,-27.483904,Stomach
-17.00907,-122.88732,Haematopoietic and Lymphoid
26.44524,11.826404,Lung
15.208584,22.125795,Liver
-31.092718,56.521053,Ovary
98.89788,-33.065784,Stomach
95.36358,-35.300716,Lung
35.902752,-52.548786,Testis
-30.050173,-12.035411,Central Nervous System
32.40499,-70.703384,Control_HEK293T
149.04068,36.416946,Control_HEK293T
146.92537,33.166527,Control_HEK293T
63.88111,147.96129,Control_HEK293T
68.93059,141.19002,Control_HEK293T
34.808624,5.373794,Lung
-27.254374,-101.78217,Haematopoietic and Lymphoid
-87.99001,52.39626,Large Intestine
35.911957,-74.63384,Control_HEK293T
20.832571,-31.544678,Skin
-36.193695,-5.1626654,Bone
-27.471457,80.33771,Esophagus
-34.660446,-22.135963,Skin
36.313316,-24.379969,Ovary
-29.610317,-8.186722,Kidney
-19.325914,74.64381,Lung
-70.29985,89.20997,Stomach
15.96954,33.02542,Lung
13.439815,-27.51659,Skin
23.952074,65.57473,Large Intestine
22.58322,-16.414816,Other tissue
20.079542,-100.300804,Haematopoietic and Lymphoid
2.0412633,-0.3735366,Kidney
25.994713,11.753498,Lung
25.986526,11.743819,Lung
15.812854,54.013412,Lung
60.81822,-86.010475,Control_HEK293T
27.591257,72.39778,Large Intestine
24.068956,70.05575,Large Intestine
8.922614,35.799023,Lung
94.79556,-30.83657,Lung
15.883311,-25.572273,Skin
97.543564,-39.64509,Lung
-23.727066,68.21349,Breast
-88.0307,75.11919,Ovary
-16.770258,-112.48549,Haematopoietic and Lymphoid
-16.733944,-112.4428,Haematopoietic and Lymphoid
147.35051,29.848927,Control_HEK293T
137.84312,25.932835,Control_HEK293T
141.82104,20.36615,Control_HEK293T
60.928852,140.54912,Control_HEK293T
66.69127,147.03207,Control_HEK293T
68.79156,144.5177,Control_HEK293T
-24.287472,-0.6103545,Lung
7.012842,0.63751,Soft Tissue
-22.082333,-103.01482,Haematopoietic and Lymphoid
-33.697056,-79.15133,Haematopoietic and Lymphoid
11.905589,5.442914,Kidney
47.738125,-81.047485,Control_HEK293T
9.904784,-1.5990901,Bone
22.60721,-16.463373,Other tissue
20.157866,-100.29559,Haematopoietic and Lymphoid
-7.830463,-116.81103,Haematopoietic and Lymphoid
20.030275,55.635704,Lung
-36.38819,-84.641525,Haematopoietic and Lymphoid
2.074171,-0.37060288,Kidney
-6.2837553,7.9822717,Kidney
125.570816,29.669535,Control_HEK293T
55.518517,136.91873,Control_HEK293T
35.857056,5.0738144,Lung
-27.475935,-101.67354,Haematopoietic and Lymphoid
-70.46961,89.83329,Stomach
15.797954,33.54369,Lung
13.896898,-27.650051,Skin
24.384315,65.643936,Large Intestine
23.059723,-16.823084,Other tissue
20.508556,-100.741646,Haematopoietic and Lymphoid
1.7236387,-0.16370595,Kidney
147.54463,29.496653,Control_HEK293T
57.01827,-83.3127,Control_HEK293T
15.319487,1.8455219,Central Nervous System
-60.35432,74.69051,Vulva
-10.644774,10.834057,Ovary
20.980387,73.31341,Large Intestine
14.269298,-7.346994,Lung
12.405528,-124.68776,Haematopoietic and Lymphoid
-61.208347,79.45396,Head and Neck
-1.0338212,57.866,Breast
98.59379,-27.462355,Stomach
-16.692822,-122.98673,Haematopoietic and Lymphoid
15.401551,22.020203,Liver
-31.057058,56.561665,Ovary
-72.41851,62.85662,Head and Neck
20.356398,14.904279,Breast
143.51025,26.130613,Control_HEK293T
149.77684,27.697378,Control_HEK293T
66.534935,140.6671,Control_HEK293T
63.273502,144.47499,Control_HEK293T
53.99264,-69.82222,Control_HEK293T
15.311568,1.8766421,Central Nervous System
-60.391796,74.68514,Vulva
-10.606433,10.886731,Ovary
20.721722,73.38873,Large Intestine
14.369245,-7.0995426,Lung
12.384845,-124.68475,Haematopoietic and Lymphoid
-61.211536,79.445694,Head and Neck
140.35115,24.505573,Control_HEK293T
58.58182,138.86526,Control_HEK293T
-73.579796,-2.798369,Bone
38.625496,-84.09444,Control_HEK293T
20.312956,-27.075499,Skin
5.6418724,-2.407698,Kidney
-53.346302,68.18774,Head and Neck
86.75365,-26.360262,Lung
-34.87183,-72.4187,Haematopoietic and Lymphoid
-27.26426,-101.79015,Haematopoietic and Lymphoid
-10.301613,-114.588936,Haematopoietic and Lymphoid
7.1343484,-5.5412893,Central Nervous System
152.63239,29.228836,Control_HEK293T
63.85755,147.8968,Control_HEK293T
15.597974,16.396847,Lung
52.15193,-88.46017,Control_HEK293T
4.904576,-86.0595,Haematopoietic and Lymphoid
28.64698,66.21061,Large Intestine
34.29023,-82.02327,Control_HEK293T
-1.008938,57.79458,Breast
98.56889,-27.478252,Stomach
-16.596931,-122.79453,Haematopoietic and Lymphoid
25.7168,11.962195,Lung
15.354078,22.054443,Liver
-31.056509,56.553585,Ovary
98.8884,-33.053284,Stomach
95.01074,-35.23318,Lung
133.39395,29.38555,Control_HEK293T
147.99037,24.180454,Control_HEK293T
61.21299,140.03189,Control_HEK293T
63.553272,141.38081,Control_HEK293T
11.340459,55.319466,Breast
-16.100636,19.941694,Lung
-78.45819,62.142876,Prostate
7.4794374,-23.24917,Skin
27.56247,-59.326298,Peripheral Nervous System
136.30327,22.646692,Control_HEK293T
68.997856,141.28712,Control_HEK293T
35.67501,-69.10051,Control_HEK293T
98.923195,-33.069664,Stomach
95.15624,-35.23732,Lung
-10.58371,10.955912,Ovary
14.459395,-7.075612,Lung
-10.642159,11.301855,Ovary
14.5422945,-6.823238,Lung
48.205658,-27.60977,Bone
47.9669,-27.887724,Bone
-30.860126,65.80337,Ovary
-19.75011,-1.3144609,Kidney
-30.83914,65.7932,Ovary
-19.760004,-1.3321484,Kidney
-33.68495,-79.15983,Haematopoietic and Lymphoid
-33.663685,-79.14085,Haematopoietic and Lymphoid
8.941508,35.804283,Lung
94.954865,-30.834309,Lung
8.886444,35.852707,Lung
94.93482,-30.841942,Lung
24.367565,70.31268,Large Intestine
24.525309,70.706505,Large Intestine
-42.79284,70.30138,Esophagus
-42.61045,70.67114,Esophagus
129.63202,28.66471,Control_HEK293T
147.48788,42.82457,Control_HEK293T
63.39624,141.50807,Control_HEK293T
60.91201,146.02771,Control_HEK293T
-57.249603,95.92136,Esophagus
44.29935,-86.406,Control_HEK293T
24.518986,74.99939,Large Intestine
6.756157,57.41268,Breast
10.289671,-33.62688,Skin
-9.755648,6.1840897,Kidney
10.612156,-25.619368,Skin
-42.834423,70.33411,Esophagus
87.66319,-29.179781,Lung
-7.16424,-113.463295,Haematopoietic and Lymphoid
135.15115,35.92492,Control_HEK293T
65.87826,140.37907,Control_HEK293T
15.501652,1.6877456,Central Nervous System
-53.348423,68.188774,Head and Neck
-19.97941,-1.2298009,Kidney
-24.08785,-0.36670998,Lung
7.1645074,1.0095065,Soft Tissue
-22.06479,-103.17254,Haematopoietic and Lymphoid
123.92244,22.921497,Control_HEK293T
152.89328,45.253914,Control_HEK293T
60.99638,142.93857,Control_HEK293T
63.34732,142.0965,Control_HEK293T
83.66308,-24.742472,Lung
7.8309054,-8.707545,Central Nervous System
89.82455,-24.529633,Lung
12.069897,27.951876,Ovary
85.8417,-36.64074,Lung
19.9259,61.565826,Lung
7.2536697,-22.849255,Skin
33.08402,-68.000336,Control_HEK293T
-30.791964,-66.16518,Head and Neck
-26.907938,-119.85655,Haematopoietic and Lymphoid
-31.871695,74.76516,Ovary
87.77924,-34.650696,Lung
76.96411,-35.055428,Lung
-2.3142602,39.51813,Lung
160.98196,30.03314,Control_HEK293T
59.01996,135.82397,Control_HEK293T
83.620735,-24.796043,Lung
8.48404,-8.895552,Central Nervous System
89.92299,-24.269796,Lung
12.038543,27.980825,Ovary
86.31201,-36.59239,Lung
19.968512,61.814262,Lung
8.074688,-22.762041,Skin
27.013027,-68.45304,Control_HEK293T
-31.13926,-66.23767,Head and Neck
-27.075232,-119.809814,Haematopoietic and Lymphoid
-31.7342,75.19898,Ovary
3.4953394,55.568165,Large Intestine
88.10344,-34.648655,Lung
77.051476,-35.12441,Lung
-1.989835,39.281742,Lung
-20.749453,-122.97759,Haematopoietic and Lymphoid
80.18524,-33.962746,Lung
68.39229,-29.062038,Peripheral Nervous System
91.20951,-30.61394,Prostate
85.49055,-31.123655,Lung
-12.085581,3.353969,Liver
9.722916,-1.2972821,Bone
33.965492,-80.720085,Control_HEK293T
-28.500347,-1.6541841,Other tissue
92.01534,-27.619217,Lung
91.0641,-33.497223,Lung
-89.75897,70.6484,Large Intestine
-86.18769,63.281433,Large Intestine
87.91039,-32.19309,Lung
84.892296,-33.8235,Lung
89.4443,-21.002972,Lung
13.369604,11.224,Kidney
124.79497,36.97622,Control_HEK293T
139.86522,32.458256,Control_HEK293T
137.59491,39.68368,Control_HEK293T
58.412746,132.52307,Control_HEK293T
61.54235,137.33253,Control_HEK293T
